date,const,SP500,UST10Y,fxvol,TED,VIX
2000-02-15,0.00013937716549967914,0.03047408069029528,-0.022135650007695174,0.00032358120841510004,-0.06555252769279746,0.004099569248880032
2000-02-16,0.0001394357583648137,0.030455917852066305,-0.022137102423128555,0.0003235177998735297,-0.06560145296563262,0.00410151651805885
2000-02-17,0.00013951396822891804,0.030438699829675737,-0.022137786355378625,0.0003233943645187249,-0.06562104860176084,0.004103474861792052
2000-02-18,0.0001395755258431457,0.03042319140213992,-0.022139192992228905,0.00032322251424805686,-0.06568144180249275,0.004105404534367901
2000-02-23,0.00013956444300657967,0.030406015787572096,-0.022139321809803637,0.0003233311706493443,-0.0657245490460289,0.004107111784880702
2000-02-24,0.00013961208835820045,0.030390586380751785,-0.022139522655573333,0.00032326042702730535,-0.06571198144640172,0.004108070813449136
2000-02-25,0.00013958857298375162,0.030376223170601183,-0.022140657833501293,0.00032337894852967736,-0.06572222339789816,0.0041109441866045305
2000-02-28,0.00013963311445195685,0.030360978072041134,-0.022141238668564923,0.00032314160858814823,-0.06570774136700891,0.004112682960795735
2000-02-29,0.00013963566178532222,0.03034025742378766,-0.02214057819031302,0.00032316705188166933,-0.06572487134338922,0.00411488907405468
2000-03-01,0.0001397137795431336,0.030319794547814003,-0.02213999919524895,0.00032319123941111253,-0.06579448433904463,0.004116573846434452
2000-03-02,0.00013972597284865121,0.030300431648631748,-0.022141543579030098,0.0003231057810030446,-0.0658315721594362,0.004119883619233765
2000-03-03,0.0001396663191620777,0.030286187542748037,-0.022141689784208423,0.0003232159695153711,-0.06578271403042094,0.004123023151820231
2000-03-06,0.00013964555705917985,0.030267387321852874,-0.02214189532025379,0.0003231807065853766,-0.06578363803226141,0.004126772868149638
2000-03-07,0.0001396664604235678,0.030251786079652714,-0.022142268151797297,0.00032316669700411204,-0.06578530880409039,0.0041275690776617
2000-03-08,0.00013958187517231337,0.030231281523125344,-0.022142906883904245,0.0003231257455967837,-0.06574845526285672,0.004129999162230316
2000-03-09,0.0001395484891915451,0.030214064272721896,-0.022143601678899883,0.00032311223664346624,-0.06571865353489267,0.004132136915000616
2000-03-10,0.00013955966709857672,0.030198998186519627,-0.022144328043268137,0.0003229385900889058,-0.06573554927794117,0.004135599964084104
2000-03-13,0.00013957771231913523,0.030179812542721948,-0.022144466074836288,0.0003227213175583462,-0.06573755211076131,0.004137858887446377
2000-03-14,0.00013957902672675975,0.030159361391518504,-0.022144908004695762,0.0003227069417469259,-0.06571877876052194,0.0041401305882770864
2000-03-15,0.00013958052063730382,0.030140794338267583,-0.022145172568221853,0.00032269394867201267,-0.0657049619966775,0.004141659739902457
2000-03-16,0.00013955471525669668,0.030116743733606656,-0.022145414291219502,0.0003228633078462895,-0.06566483665306912,0.00414345754200021
2000-03-17,0.00013963207547947024,0.030103760624302874,-0.02214588421163965,0.00032296476241515485,-0.06564934858446508,0.004145494457205632
2000-03-20,0.0001396279146823695,0.030092951173778592,-0.02214675130082069,0.0003229976738467089,-0.06566755570710367,0.004148862773707634
2000-03-21,0.000139602867765222,0.03006968990422794,-0.022146366889805254,0.00032299775851143286,-0.06571616104210623,0.004152263739797734
2000-03-22,0.0001396299493208288,0.030051082031154426,-0.022147885295025906,0.0003228249961199722,-0.06562723199716083,0.00415360854031019
2000-03-23,0.00013972317879567465,0.030032723960815685,-0.02214917146526001,0.00032271931936784067,-0.06558005820513081,0.004157232566927881
