date,const,SP500,UST10Y,fxvol,TED,VIX
2011-11-28,5.8425592772691545e-05,0.0910903859816434,-0.010694742104945712,0.00029879944253294484,-0.0274065333369821,0.0012929807210453723
2011-11-29,5.837246163056019e-05,0.09108439185043733,-0.010695590443656859,0.00029895934073812403,-0.027420863975999035,0.0012942853926742083
2011-11-30,5.833499729601391e-05,0.09107782207496444,-0.010696277619325982,0.00029914512397371715,-0.027430423373372897,0.0012954491064546595
2011-12-01,5.831289951786932e-05,0.09107113507343907,-0.01069760244733282,0.0002994155546729213,-0.027448991914961543,0.001297242293831592
2011-12-02,5.82486680586547e-05,0.09106514760439435,-0.010697989026482934,0.00029958002654251913,-0.0274489136582568,0.0012988656792074136
2011-12-05,5.820631525737463e-05,0.09106400058493057,-0.010698807222885765,0.00029982184184899327,-0.027472028880633423,0.001300155279784883
2011-12-06,5.8120401024892383e-05,0.09105977436193842,-0.010699972752212468,0.00030004370015523815,-0.027511144099162832,0.0013014536587560269
2011-12-07,5.8084541575876947e-05,0.0910525134295769,-0.010700653516483126,0.0003001812502391814,-0.027524776128285536,0.001303096853750545
2011-12-08,5.805693430061565e-05,0.09104636211874587,-0.010701206309377865,0.00030033403784003756,-0.027535115156566987,0.0013041373916678717
2011-12-09,5.799000404428568e-05,0.09104147978436755,-0.010702177448065177,0.0003004596727923269,-0.027554420539272838,0.0013053028320565874
2011-12-12,5.7910431421780536e-05,0.09103639305538236,-0.010703368984922728,0.00030060516450880096,-0.027553173341054803,0.0013066457528994166
2011-12-13,5.784364425716981e-05,0.09103369769960287,-0.01070421577020785,0.00030063673589469247,-0.027549338187007097,0.0013081674490998895
2011-12-14,5.7783072146749945e-05,0.09102299773946397,-0.010705031590596596,0.00030094240723747254,-0.027579260098952382,0.0013089185901214114
2011-12-15,5.771159570979477e-05,0.09101115533782277,-0.010705632380258907,0.0003010579454772991,-0.027595316071691182,0.0013108660104984302
2011-12-16,5.76486461244303e-05,0.09100434383398354,-0.010706419383301273,0.00030123297183990946,-0.027603476960686102,0.0013124814621136654
2011-12-19,5.7581338685105646e-05,0.09099406053468924,-0.010706845710118831,0.00030143190660122357,-0.02761753839274128,0.001314511229456048
2011-12-20,5.753460860993724e-05,0.09099043775163251,-0.010707779895163087,0.00030169392900379724,-0.027600867104288024,0.001316336288578193
2011-12-21,5.741162252091388e-05,0.09098444961562999,-0.01070859766343703,0.0003019346289045827,-0.027574901769913215,0.001318501707279898
2011-12-22,5.7393112998713127e-05,0.09097607728800589,-0.010708590533827302,0.00030188097370899416,-0.027581761789591687,0.0013199099258156583
2011-12-23,5.738528076943823e-05,0.09096666584891064,-0.010709454751676898,0.0003019723995477895,-0.027576691508588866,0.0013218338116937696
2011-12-28,5.735938892620782e-05,0.09096257203980869,-0.01071103478486191,0.0003021587315297724,-0.027553761223667837,0.0013231514102525059
2011-12-29,5.730122937674216e-05,0.09095735526694199,-0.010711721116707259,0.0003022637843011558,-0.027590090501342167,0.0013242445027182247
2011-12-30,5.722897551471852e-05,0.09094950641575827,-0.010712828910481257,0.00030240791241283147,-0.02762794678828965,0.001324845877835581
2012-01-04,5.7219467407159976e-05,0.09093925169401688,-0.01071327544133729,0.00030268373696453203,-0.027613818753544787,0.0013269423980375012
2012-01-05,5.7176461605591387e-05,0.0909274954751279,-0.010713722682165321,0.0003028892736228686,-0.02760321925703116,0.001328964021657871
2012-01-06,5.71772716421768e-05,0.09091850219115372,-0.010714567978610335,0.00030304198292712965,-0.027583856481262832,0.001329787022803598
2012-01-09,5.713625339417125e-05,0.09090912222286568,-0.010715301623527497,0.0003033319078630285,-0.027587688845102036,0.0013316619388165298
2012-01-10,5.7060192670868395e-05,0.09090254424280131,-0.010715748106362204,0.0003035376229432184,-0.027630445815574264,0.0013329695458644307
2012-01-11,5.702639659831671e-05,0.09089622864006311,-0.010716372013469394,0.00030375912395407315,-0.027606943423036462,0.001335614816305712
2012-01-12,5.698395627096924e-05,0.09088930454578807,-0.010717351713241832,0.00030387101766420847,-0.02755857425464963,0.001338080371994566
2012-01-13,5.692948343205568e-05,0.09088170868618552,-0.010718126257113865,0.00030417949039595487,-0.027575959122381692,0.001339725190300604
2012-01-18,5.690574117538269e-05,0.0908747673435967,-0.010719085897289619,0.0003045567576963502,-0.027605063868799254,0.001340920198021625
2012-01-19,5.6803838488069116e-05,0.09086773725174654,-0.010720259495386089,0.00030487985583147403,-0.02762174929982237,0.0013430141189631852
2012-01-20,5.675905847494603e-05,0.09086161873500535,-0.010721797254040683,0.00030487820496239056,-0.027656826264187313,0.0013455569957716645
2012-01-23,5.67310209364825e-05,0.09085443392570927,-0.010722033820057573,0.0003052067258879686,-0.02768779636316572,0.0013474363346501728
2012-01-24,5.668696598157108e-05,0.09084833554668034,-0.01072327226868793,0.00030558603048523255,-0.027691512983160207,0.001349651152605711
2012-01-25,5.665069223438682e-05,0.0908427636263194,-0.01072441451179958,0.0003057471643611275,-0.02771543630092973,0.001350447971956467
2012-01-26,5.6618604390843165e-05,0.09083218527898322,-0.010725683083331853,0.00030570385592269117,-0.02770625041314271,0.0013519334875968147
2012-01-27,5.650662804683004e-05,0.09082661506832952,-0.010726233161742644,0.0003059209021575273,-0.027733791381493296,0.0013536481571721996
2012-01-30,5.639745193514269e-05,0.09082023691260617,-0.010726012308377525,0.0003061216061296299,-0.027772622008153114,0.001355184348755955
2012-01-31,5.6298515435259777e-05,0.09082297734715983,-0.010726675658519638,0.000306351556967041,-0.027794988561239187,0.0013564088854735637
2012-02-01,5.6246608029576994e-05,0.09081800804123404,-0.010727684019708663,0.00030655840597180626,-0.027750010491206067,0.001357146526307571
2012-02-02,5.614254720775119e-05,0.09081224537712271,-0.010729005416259492,0.0003068886336487729,-0.027744623404073063,0.001358412004171547
2012-02-03,5.605670447156496e-05,0.09080136048093791,-0.010730276595752512,0.0003070537153870476,-0.027732943694379085,0.0013605727437010114
2012-02-06,5.60189942996956e-05,0.09079531645836693,-0.010731105591745662,0.0003071280367590769,-0.02774926214838435,0.001363085433289929
2012-02-07,5.5975998412002235e-05,0.09078828600648023,-0.010732635920212967,0.000307218592688148,-0.027704584393806783,0.0013647520128984697
2012-02-08,5.5903483173285334e-05,0.090781827316525,-0.010733097446407151,0.00030747333537372586,-0.027710386974600112,0.001366111860982764
2012-02-09,5.582166795914881e-05,0.09077434678793833,-0.010734358936888325,0.0003076689379840939,-0.02771776805617271,0.0013678393722869496
2012-02-10,5.576166109584052e-05,0.09076801599396452,-0.010734951221153487,0.0003078145860067777,-0.02776807293649259,0.0013694691164904918
2012-02-13,5.57046370766735e-05,0.09075742531277604,-0.010736033315290145,0.00030806911875388575,-0.027786385878687092,0.0013706465042905612
